unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name
1638673440,43372.9,43454.5,43372.9,43444.4,43390.3,3.18736258,23,2021-12-05 03:04:00,138473.054870552,XBTEUR
1638673500,43456.1,43464.9,43456.1,43456.1,43456.7,13.86344088,27,2021-12-05 03:05:00,602451.073225368,XBTEUR
1638673560,43456.3,43456.3,43424.9,43440.3,43445.4,0.43131834,13,2021-12-05 03:06:00,18736.598085102003,XBTEUR
1638673620,43440.4,43458.0,43427.9,43458.0,43438.8,0.72537487,10,2021-12-05 03:07:00,31523.34110046,XBTEUR
1638673680,43458.0,43463.2,43457.9,43463.0,43461.2,0.17079591,5,2021-12-05 03:08:00,7423.30263633,XBTEUR
1638673740,43457.3,43472.6,43456.7,43472.6,43472.4,0.31335554,4,2021-12-05 03:09:00,13622.380048203999,XBTEUR
1638673800,43460.0,43463.7,43380.9,43394.7,43460.2,1.16672294,25,2021-12-05 03:10:00,50629.591964418,XBTEUR
1638673860,43424.4,43451.5,43417.9,43451.5,43445.3,0.84425516,16,2021-12-05 03:11:00,36684.15308474,XBTEUR
1638673920,43454.8,43489.0,43454.8,43489.0,43465.6,1.33061489,11,2021-12-05 03:12:00,57867.11095121,XBTEUR
1638673980,43494.8,43504.3,43493.6,43493.6,43495.6,0.95968876,17,2021-12-05 03:13:00,41740.319051936,XBTEUR
1638674040,43516.4,43525.8,43502.2,43512.0,43512.3,1.94776866,24,2021-12-05 03:14:00,84751.30993392,XBTEUR
1638674100,43525.9,43532.7,43489.6,43530.7,43531.7,1.27373557,18,2021-12-05 03:15:00,55446.60097699899,XBTEUR
1638674160,43539.5,43553.9,43535.6,43552.9,43543.7,0.79249955,17,2021-12-05 03:16:00,34515.653651195,XBTEUR
1638674220,43553.5,43583.7,43553.5,43583.7,43572.7,0.60438803,9,2021-12-05 03:17:00,26341.466583110996,XBTEUR
1638674280,43578.1,43602.9,43578.1,43602.9,43594.4,0.34918031,11,2021-12-05 03:18:00,15225.274138899,XBTEUR
1638674340,43602.9,43639.4,43602.9,43634.5,43616.3,1.68001087,24,2021-12-05 03:19:00,73306.434307015,XBTEUR
1638674400,43630.0,43632.4,43630.0,43631.9,43632.0,0.23216283,7,2021-12-05 03:20:00,10129.705382277,XBTEUR
1638674460,43622.1,43638.2,43622.1,43638.2,43622.1,1.49851471,13,2021-12-05 03:21:00,65392.484617922,XBTEUR
1638674520,43638.0,43671.1,43638.0,43671.1,43651.5,0.66832718,6,2021-12-05 03:22:00,29186.583110498,XBTEUR
1638674580,43678.0,43708.6,43678.0,43708.6,43707.4,0.14446426,13,2021-12-05 03:23:00,6314.330554636001,XBTEUR
1638674640,43716.7,43716.8,43671.6,43671.6,43676.4,4.80711341,19,2021-12-05 03:24:00,209934.333996156,XBTEUR
1638674700,43673.9,43692.3,43625.1,43692.2,43669.0,2.03416362,13,2021-12-05 03:25:00,88877.083717764,XBTEUR
1638674760,43686.6,43693.9,43686.6,43689.0,43689.1,0.73002529,8,2021-12-05 03:26:00,31894.07489481,XBTEUR
1638674820,43672.0,43676.0,43625.1,43625.1,43650.7,3.24296665,42,2021-12-05 03:27:00,141474.744402915,XBTEUR
1638674880,43625.2,43625.2,43598.3,43621.1,43616.4,4.24527412,32,2021-12-05 03:28:00,185183.52691593202,XBTEUR
1638674940,43635.6,43635.7,43565.1,43574.1,43617.9,3.11004412,33,2021-12-05 03:29:00,135517.373489292,XBTEUR
1638675000,43579.9,43675.2,43579.9,43675.2,43643.1,2.68619686,24,2021-12-05 03:30:00,117320.18509987199,XBTEUR
1638675060,43675.1,43692.2,43660.3,43660.3,43678.1,2.60826912,10,2021-12-05 03:31:00,113877.812259936,XBTEUR
1638675120,43670.5,43726.4,43654.9,43718.1,43695.7,2.60986099,37,2021-12-05 03:32:00,114098.163746919,XBTEUR
1638675180,43718.6,43729.8,43700.9,43700.9,43702.8,2.85108658,16,2021-12-05 03:33:00,124595.049523922,XBTEUR
1638675240,43712.5,43727.2,43707.1,43724.8,43714.3,1.45087845,13,2021-12-05 03:34:00,63439.370050560006,XBTEUR
1638675300,43721.8,43730.2,43719.5,43723.9,43727.4,5.52742884,25,2021-12-05 03:35:00,241680.745857276,XBTEUR
1638675360,43738.2,43754.9,43691.0,43754.9,43728.0,3.25677028,25,2021-12-05 03:36:00,142499.657924372,XBTEUR
1638675420,43767.0,43773.2,43762.4,43771.7,43770.5,1.54586766,21,2021-12-05 03:37:00,67665.255453222,XBTEUR
1638675480,43765.7,43765.7,43727.1,43727.1,43745.3,3.35246080,20,2021-12-05 03:38:00,146593.38864768,XBTEUR
1638675540,43744.8,43767.6,43727.2,43727.2,43758.2,1.53861945,18,2021-12-05 03:39:00,67279.52041404,XBTEUR
1638675600,43713.8,43713.8,43664.0,43672.0,43692.7,7.12433413,28,2021-12-05 03:40:00,311133.92012536,XBTEUR
1638675660,43685.0,43687.0,43624.0,43624.0,43661.9,10.59741040,22,2021-12-05 03:41:00,462301.4312896,XBTEUR
1638675720,43610.0,43654.9,43610.0,43654.9,43652.0,2.62526481,11,2021-12-05 03:42:00,114605.672754069,XBTEUR
1638675780,43667.6,43682.4,43661.6,43679.9,43674.6,8.81063987,19,2021-12-05 03:43:00,384847.868457613,XBTEUR
1638675840,43661.5,43666.6,43632.3,43641.3,43652.2,15.87007078,57,2021-12-05 03:44:00,692590.519931214,XBTEUR
1638675900,43618.7,43618.8,43597.6,43597.6,43617.6,0.69392095,7,2021-12-05 03:45:00,30253.28800972,XBTEUR
1638675960,43616.8,43640.7,43616.8,43640.6,43630.2,0.30966877,8,2021-12-05 03:46:00,13514.130924062,XBTEUR
1638676020,43637.3,43640.6,43637.3,43640.6,43640.4,0.02804206,4,2021-12-05 03:47:00,1223.772323636,XBTEUR
1638676080,43640.5,43699.0,43640.5,43699.0,43647.8,0.70998999,14,2021-12-05 03:48:00,31025.852573009997,XBTEUR
1638676140,43697.1,43701.9,43670.7,43701.9,43674.7,0.52546341,35,2021-12-05 03:49:00,22963.749397478998,XBTEUR
1638676200,43719.4,43726.7,43703.8,43703.8,43714.9,0.49446921,10,2021-12-05 03:50:00,21610.183459998,XBTEUR
1638676260,43702.7,43712.4,43697.8,43697.8,43711.2,0.31916352,8,2021-12-05 03:51:00,13946.743664256,XBTEUR
1638676320,43681.5,43708.8,43678.1,43702.7,43685.2,0.01007838,6,2021-12-05 03:52:00,440.45241762599994,XBTEUR
1638676380,43702.5,43702.5,43674.8,43674.8,43688.8,0.22814315,7,2021-12-05 03:53:00,9964.10644762,XBTEUR
1638676440,43653.3,43653.3,43653.3,43653.3,43653.3,0.00117764,1,2021-12-05 03:54:00,51.407872212,XBTEUR
1638676500,43648.4,43662.3,43641.9,43662.3,43659.9,0.18072915,10,2021-12-05 03:55:00,7891.050366045,XBTEUR
1638676560,43640.1,43658.6,43640.1,43658.1,43649.7,3.18467580,18,2021-12-05 03:56:00,139036.89454398,XBTEUR
1638676620,43662.7,43686.0,43652.4,43686.0,43671.6,2.94743124,45,2021-12-05 03:57:00,128761.48115063999,XBTEUR
1638676680,43673.8,43703.1,43667.8,43683.9,43680.8,1.90721776,18,2021-12-05 03:58:00,83314.709906064,XBTEUR
1638676740,43681.3,43681.3,43625.5,43625.5,43659.6,1.88529237,30,2021-12-05 03:59:00,82246.822287435,XBTEUR
1638676800,43621.3,43688.0,43618.9,43619.1,43648.2,1.95483194,31,2021-12-05 04:00:00,85268.009874054,XBTEUR
1638676860,43618.9,43647.3,43618.9,43627.2,43633.6,1.19579953,22,2021-12-05 04:01:00,52169.385255215995,XBTEUR
1638676920,43625.6,43632.0,43585.9,43585.9,43609.7,2.42006881,34,2021-12-05 04:02:00,105480.87714577901,XBTEUR
1638676980,43583.1,43583.1,43567.3,43567.6,43573.0,2.75854446,18,2021-12-05 04:03:00,120183.16161549599,XBTEUR
1638677040,43565.1,43565.1,43546.5,43546.5,43561.8,1.30659318,14,2021-12-05 04:04:00,56897.55991287,XBTEUR
1638677100,43546.6,43578.2,43546.5,43567.2,43551.6,1.47365884,22,2021-12-05 04:05:00,64203.18941404799,XBTEUR
1638677160,43567.2,43615.2,43567.2,43603.4,43583.3,1.58366567,23,2021-12-05 04:06:00,69053.207675278,XBTEUR
1638677220,43620.1,43620.4,43618.3,43618.3,43618.8,2.30614277,9,2021-12-05 04:07:00,100590.02718469102,XBTEUR
1638677280,43587.8,43587.8,43546.4,43546.4,43570.1,2.70348560,13,2021-12-05 04:08:00,117727.06533184,XBTEUR
1638677340,43526.0,43536.4,43526.0,43530.9,43530.3,6.03695520,11,2021-12-05 04:09:00,262794.09311568004,XBTEUR
1638677400,43531.0,43531.0,43514.8,43521.2,43530.2,2.55504471,14,2021-12-05 04:10:00,111198.611832852,XBTEUR
1638677460,43521.2,43521.2,43508.0,43518.9,43515.9,0.78173194,31,2021-12-05 04:11:00,34020.114123666004,XBTEUR
1638677520,43516.8,43516.8,43443.7,43446.0,43451.0,0.34603017,22,2021-12-05 04:12:00,15033.626765820001,XBTEUR
1638677580,43458.6,43462.0,43457.4,43462.0,43460.9,0.01418000,3,2021-12-05 04:13:00,616.29116,XBTEUR
1638677640,43459.3,43459.3,43437.3,43449.6,43443.2,0.25463640,11,2021-12-05 04:14:00,11063.849725439999,XBTEUR
1638677700,43462.3,43462.3,43422.1,43422.1,43434.3,0.00289560,3,2021-12-05 04:15:00,125.73303275999999,XBTEUR
1638677760,43444.7,43455.1,43444.3,43455.1,43447.8,0.10742525,6,2021-12-05 04:16:00,4668.1749812749995,XBTEUR
1638677820,43461.7,43461.7,43431.3,43431.3,43450.7,0.00861291,4,2021-12-05 04:17:00,374.069878083,XBTEUR
1638677880,43443.7,43443.7,43442.3,43442.3,43443.1,0.81701592,42,2021-12-05 04:18:00,35493.050701416,XBTEUR
1638677940,43443.5,43482.9,43443.5,43477.7,43472.0,1.11818558,39,2021-12-05 04:19:00,48616.137191566,XBTEUR
1638678000,43477.8,43494.3,43477.8,43494.3,43487.0,0.01322612,10,2021-12-05 04:20:00,575.260831116,XBTEUR
1638678060,43495.2,43495.2,43438.4,43438.4,43467.1,0.73320383,8,2021-12-05 04:21:00,31849.201249072,XBTEUR
1638678120,43414.8,43422.7,43414.8,43422.7,43415.4,0.00351400,2,2021-12-05 04:22:00,152.5873678,XBTEUR
1638678180,43428.0,43428.0,43428.0,43428.0,43428.0,0.01209386,1,2021-12-05 04:23:00,525.21215208,XBTEUR
1638678240,43437.2,43437.2,43390.0,43390.0,43424.1,0.06935088,10,2021-12-05 04:24:00,3009.1346832000004,XBTEUR
1638678300,43380.5,43380.6,43380.5,43380.6,43380.5,0.00385000,2,2021-12-05 04:25:00,167.01531,XBTEUR
1638678360,43386.6,43386.6,43386.6,43386.6,43386.6,0.00092343,2,2021-12-05 04:26:00,40.064488038,XBTEUR
1638678420,43386.6,43446.3,43386.6,43435.1,43436.1,0.43903833,15,2021-12-05 04:27:00,19069.673767383,XBTEUR
1638678480,43442.2,43462.6,43442.2,43457.3,43448.8,0.71540879,12,2021-12-05 04:28:00,31089.734409667002,XBTEUR
1638678540,43447.6,43447.6,43447.6,43447.6,43447.6,0.10384535,3,2021-12-05 04:29:00,4511.83122866,XBTEUR
1638678600,43442.5,43442.5,43419.8,43439.8,43421.6,0.01407601,3,2021-12-05 04:30:00,611.4590591980001,XBTEUR
1638678660,43460.2,43460.2,43430.5,43430.5,43431.7,0.00240000,2,2021-12-05 04:31:00,104.2332,XBTEUR
1638678720,43395.8,43401.9,43395.8,43401.9,43399.7,0.00199061,2,2021-12-05 04:32:00,86.396256159,XBTEUR
1638678780,43407.7,43435.2,43404.6,43412.3,43426.1,0.37187656,10,2021-12-05 04:33:00,16144.016785688002,XBTEUR
1638678840,43393.0,43399.5,43390.8,43398.6,43391.7,0.00527948,5,2021-12-05 04:34:00,229.12204072799997,XBTEUR
1638678900,43395.7,43395.8,43395.7,43395.8,43395.7,0.14597868,3,2021-12-05 04:35:00,6334.861601544,XBTEUR
1638678960,43386.9,43405.7,43386.9,43405.5,43389.8,0.02551995,6,2021-12-05 04:36:00,1107.706189725,XBTEUR
1638679020,43419.4,43441.5,43419.4,43433.0,43423.0,0.01702163,5,2021-12-05 04:37:00,739.30045579,XBTEUR
1638679080,43432.9,43442.0,43432.9,43442.0,43440.4,0.00841206,3,2021-12-05 04:38:00,365.43671052,XBTEUR
1638679140,43433.9,43433.9,43427.3,43427.3,43433.7,0.13486736,4,2021-12-05 04:39:00,5856.925302928,XBTEUR
1638679200,43447.8,43454.1,43447.8,43452.6,43448.3,0.01021700,3,2021-12-05 04:40:00,443.9552142,XBTEUR
1638679260,43464.9,43464.9,43464.9,43464.9,43464.9,0.00229217,2,2021-12-05 04:41:00,99.628939833,XBTEUR
1638679320,43452.7,43480.4,43452.7,43480.4,43467.0,0.24320768,8,2021-12-05 04:42:00,10574.767209472,XBTEUR
1638679380,43497.8,43497.8,43497.7,43497.7,43497.7,0.10066000,3,2021-12-05 04:43:00,4378.4784819999995,XBTEUR
1638679440,43565.9,43565.9,43565.9,43565.9,43565.9,0.00638149,1,2021-12-05 04:44:00,278.015355191,XBTEUR
1638679500,43570.0,43613.1,43543.6,43543.6,43587.8,0.19593370,22,2021-12-05 04:45:00,8531.658659319999,XBTEUR
1638679560,43533.3,43533.3,43510.2,43531.3,43530.8,0.02542438,10,2021-12-05 04:46:00,1106.756313094,XBTEUR
1638679620,43529.8,43529.8,43466.2,43466.2,43493.9,0.02222746,5,2021-12-05 04:47:00,966.143221852,XBTEUR
1638679680,43459.1,43459.1,43419.9,43437.6,43455.6,0.04190395,9,2021-12-05 04:48:00,1820.20701852,XBTEUR
1638679740,43441.3,43457.7,43441.3,43457.7,43441.5,0.07495549,3,2021-12-05 04:49:00,3257.393197773,XBTEUR
1638679800,43419.9,43442.0,43419.9,43431.7,43438.6,0.63100457,6,2021-12-05 04:50:00,27405.601182869,XBTEUR
1638679860,43443.3,43466.7,43443.3,43466.7,43449.9,0.00470037,4,2021-12-05 04:51:00,204.30957267899998,XBTEUR
1638679920,43462.1,43481.2,43462.1,43481.2,43470.9,0.02556932,3,2021-12-05 04:52:00,1111.784716784,XBTEUR
1638679980,43451.9,43451.9,43451.9,43451.9,43451.9,0.01650000,1,2021-12-05 04:53:00,716.95635,XBTEUR
1638680040,43428.6,43443.4,43420.3,43443.4,43441.2,0.28463358,8,2021-12-05 04:54:00,12365.450469372001,XBTEUR
1638680100,43434.4,43434.4,43387.2,43389.2,43415.6,0.18509544,5,2021-12-05 04:55:00,8031.143065247999,XBTEUR
1638680160,43359.7,43359.7,43297.1,43313.5,43308.8,0.39089358,17,2021-12-05 04:56:00,16930.96907733,XBTEUR
1638680220,43319.2,43354.1,43319.2,43354.1,43352.6,0.01055579,4,2021-12-05 04:57:00,457.63677523900003,XBTEUR
1638680280,43359.0,43359.0,43359.0,43359.0,43359.0,0.30000000,3,2021-12-05 04:58:00,13007.699999999999,XBTEUR
1638680340,43396.3,43398.7,43388.3,43398.7,43393.8,0.01728753,4,2021-12-05 04:59:00,750.2563282109999,XBTEUR
1638680400,43409.5,43413.8,43409.4,43413.8,43409.4,0.01540000,5,2021-12-05 05:00:00,668.57252,XBTEUR
1638680460,43403.1,43419.0,43403.1,43419.0,43417.5,0.00498811,2,2021-12-05 05:01:00,216.57874808999998,XBTEUR
1638680520,43425.3,43449.9,43422.8,43449.5,43439.3,0.36023345,10,2021-12-05 05:02:00,15651.963285775,XBTEUR
1638680580,43449.4,43449.4,43385.0,43385.0,43409.2,0.00536311,6,2021-12-05 05:03:00,232.67852735,XBTEUR
1638680640,43385.1,43385.1,43338.1,43355.6,43364.5,0.05670203,12,2021-12-05 05:04:00,2458.350531868,XBTEUR
1638680700,43365.6,43412.9,43358.8,43412.9,43400.2,0.08996283,12,2021-12-05 05:05:00,3905.547342507,XBTEUR
1638680760,43420.8,43449.4,43420.8,43449.4,43449.0,0.54657150,8,2021-12-05 05:06:00,23748.2037321,XBTEUR
1638680820,43439.2,43449.3,43432.9,43432.9,43440.0,0.02823282,5,2021-12-05 05:07:00,1226.233247778,XBTEUR
1638680880,43422.9,43449.3,43422.9,43449.3,43440.5,0.01821638,7,2021-12-05 05:08:00,791.4889595340001,XBTEUR
1638680940,43449.3,43454.9,43416.5,43454.9,43443.6,0.29762552,11,2021-12-05 05:09:00,12933.287209048,XBTEUR
1638681000,43449.6,43456.2,43440.0,43440.0,43440.5,0.20777000,4,2021-12-05 05:10:00,9025.5288,XBTEUR
1638681060,43423.2,43423.2,43423.2,43423.2,43423.2,0.00229300,1,2021-12-05 05:11:00,99.56939759999999,XBTEUR
1638681120,43397.7,43397.7,43397.7,43397.7,43397.7,0.14890271,2,2021-12-05 05:12:00,6462.0351377669995,XBTEUR
1638681180,43391.5,43392.7,43387.2,43387.2,43389.5,0.00958801,3,2021-12-05 05:13:00,415.9969074719999,XBTEUR
1638681240,43385.3,43385.3,43385.3,43385.3,43385.3,0.02728329,5,2021-12-05 05:14:00,1183.6937216370002,XBTEUR
1638681300,43417.8,43459.8,43417.8,43459.8,43442.4,1.04296374,14,2021-12-05 05:15:00,45326.995547652004,XBTEUR
1638681360,43468.4,43476.6,43468.4,43476.6,43476.3,0.13933513,5,2021-12-05 05:16:00,6057.817712958,XBTEUR
1638681420,43461.9,43461.9,43452.6,43454.3,43456.3,0.00220929,3,2021-12-05 05:17:00,96.00315044700001,XBTEUR
1638681480,43479.1,43504.8,43479.1,43501.5,43498.6,0.72849128,15,2021-12-05 05:18:00,31690.46341692,XBTEUR
1638681540,43519.5,43531.6,43509.2,43520.6,43514.7,0.41452123,8,2021-12-05 05:19:00,18040.212642338,XBTEUR
1638681600,43524.6,43524.6,43519.2,43519.2,43521.9,0.00022884,2,2021-12-05 05:20:00,9.958933728,XBTEUR
1638681660,43508.8,43530.7,43507.6,43530.7,43511.0,0.01595774,5,2021-12-05 05:21:00,694.651592618,XBTEUR
1638681720,43530.7,43599.1,43530.7,43584.2,43583.4,0.21686279,5,2021-12-05 05:22:00,9451.791211918,XBTEUR
1638681780,43587.6,43587.6,43550.5,43568.4,43566.6,0.06824088,4,2021-12-05 05:23:00,2973.145956192,XBTEUR
1638681840,43569.3,43569.3,43561.6,43561.6,43568.9,0.02711842,3,2021-12-05 05:24:00,1181.321764672,XBTEUR
1638681900,43575.8,43600.9,43575.7,43600.9,43575.9,0.18338129,11,2021-12-05 05:25:00,7995.589287161,XBTEUR
1638681960,43600.9,43600.9,43600.8,43600.9,43600.8,0.43171435,9,2021-12-05 05:26:00,18823.134202915,XBTEUR
1638682020,43600.9,43608.4,43600.8,43605.5,43602.7,0.88497383,15,2021-12-05 05:27:00,38589.726344065,XBTEUR
1638682080,43604.5,43604.5,43539.2,43539.2,43600.5,0.21549713,5,2021-12-05 05:28:00,9382.572642496,XBTEUR
1638682140,43521.0,43524.5,43521.0,43524.4,43524.2,0.21182000,7,2021-12-05 05:29:00,9219.338408000001,XBTEUR
1638682200,43526.4,43575.5,43524.0,43575.5,43570.6,0.11714399,6,2021-12-05 05:30:00,5104.607936245,XBTEUR
1638682260,43584.9,43604.5,43584.9,43604.5,43603.1,0.03743124,6,2021-12-05 05:31:00,1632.17050458,XBTEUR
1638682320,43603.6,43604.4,43603.5,43604.4,43603.6,0.13118704,5,2021-12-05 05:32:00,5720.332166976001,XBTEUR
1638682380,43604.4,43674.5,43604.4,43674.5,43623.1,0.49135041,18,2021-12-05 05:33:00,21459.483481545,XBTEUR
1638682440,43682.8,43694.9,43682.8,43694.9,43689.8,0.15179607,9,2021-12-05 05:34:00,6632.714099043001,XBTEUR
1638682500,43619.2,43628.6,43619.2,43622.6,43628.1,0.06653178,4,2021-12-05 05:35:00,2902.2892262279997,XBTEUR
1638682560,43652.6,43684.3,43652.6,43668.3,43669.5,0.07505299,20,2021-12-05 05:36:00,3277.4364832170004,XBTEUR
1638682620,43669.7,43718.3,43669.7,43702.4,43715.0,0.46598743,7,2021-12-05 05:37:00,20364.769060832,XBTEUR
1638682680,43637.6,43639.4,43637.6,43639.4,43637.6,0.01034339,2,2021-12-05 05:38:00,451.37933356599996,XBTEUR
1638682740,43641.1,43652.0,43640.2,43646.0,43641.8,0.05778693,5,2021-12-05 05:39:00,2522.16834678,XBTEUR
1638682800,43656.2,43656.2,43644.9,43644.9,43645.9,0.30389100,8,2021-12-05 05:40:00,13263.292305900002,XBTEUR
1638682860,43642.0,43675.4,43640.9,43671.6,43653.2,0.14115858,12,2021-12-05 05:41:00,6164.621042328,XBTEUR
1638682920,43672.4,43698.7,43657.0,43686.0,43677.6,0.97711409,20,2021-12-05 05:42:00,42686.20613574,XBTEUR
1638682980,43697.2,43702.3,43692.0,43702.3,43697.2,0.38212014,13,2021-12-05 05:43:00,16699.528994322,XBTEUR
1638683040,43723.5,43728.5,43716.8,43723.9,43720.6,2.76923717,16,2021-12-05 05:44:00,121081.849097363,XBTEUR
1638683100,43728.6,43741.1,43708.2,43708.2,43730.3,1.46148043,14,2021-12-05 05:45:00,63878.678930525995,XBTEUR
1638683160,43706.8,43752.9,43706.8,43752.9,43745.8,0.21238970,9,2021-12-05 05:46:00,9292.66530513,XBTEUR
1638683220,43752.2,43752.2,43673.5,43676.3,43730.5,3.48874290,13,2021-12-05 05:47:00,152375.38152327,XBTEUR
1638683280,43680.8,43733.2,43680.8,43732.8,43711.6,2.12094099,20,2021-12-05 05:48:00,92754.68812747199,XBTEUR
1638683340,43707.3,43707.3,43611.8,43640.5,43701.2,3.26576513,17,2021-12-05 05:49:00,142519.623155765,XBTEUR
1638683400,43648.8,43719.1,43648.8,43719.1,43659.4,1.47455341,13,2021-12-05 05:50:00,64466.14798713099,XBTEUR
1638683460,43718.9,43740.3,43718.9,43740.3,43728.6,0.24613152,23,2021-12-05 05:51:00,10765.866524256,XBTEUR
1638683520,43744.7,43800.0,43744.7,43799.4,43776.3,0.29053653,20,2021-12-05 05:52:00,12725.325692082,XBTEUR
1638683580,43800.0,43830.0,43800.0,43820.1,43816.3,4.50319595,13,2021-12-05 05:53:00,197330.496848595,XBTEUR
1638683640,43820.0,43820.1,43764.6,43812.2,43807.7,5.17606621,27,2021-12-05 05:54:00,226774.848005762,XBTEUR
1638683700,43812.6,43823.9,43795.8,43806.3,43805.3,4.67046308,36,2021-12-05 05:55:00,204595.70682140402,XBTEUR
1638683760,43805.2,43821.4,43805.2,43821.4,43820.4,1.54445624,19,2021-12-05 05:56:00,67680.234675536,XBTEUR
1638683820,43824.0,43839.2,43824.0,43839.2,43824.0,1.82015626,5,2021-12-05 05:57:00,79794.194313392,XBTEUR
1638683880,43848.3,43848.5,43821.8,43821.8,43839.1,5.67232148,21,2021-12-05 05:58:00,248571.337432264,XBTEUR
1638683940,43833.0,43847.4,43822.4,43847.4,43834.6,5.94438297,30,2021-12-05 05:59:00,260645.73783877803,XBTEUR
1638684000,43849.1,43856.1,43796.1,43796.3,43810.3,6.83817417,29,2021-12-05 06:00:00,299486.72740157106,XBTEUR
1638684060,43801.5,43810.0,43768.3,43768.3,43805.4,6.17485987,53,2021-12-05 06:01:00,270263.119248121,XBTEUR
1638684120,43794.7,43795.8,43777.8,43777.8,43780.1,6.52092750,55,2021-12-05 06:02:00,285471.8599095,XBTEUR
1638684180,43779.5,43781.9,43769.2,43780.8,43780.5,3.34271364,32,2021-12-05 06:03:00,146346.677330112,XBTEUR
1638684240,43780.9,43780.9,43766.8,43780.8,43778.5,3.26913915,48,2021-12-05 06:04:00,143125.52729832,XBTEUR
